"entrez";"symbol";"pubmed_id";"organ_system";"driver_type";"drivers_id";"Entry"
3815;"KIT";23634996;"Hematologic and lymphatic";"cancer";2578;"P10721"
3845;"KRAS";24859340;"Head and neck";"cancer";2579;"P01116"
3815;"KIT";22976956;"Hematologic and lymphatic";"cancer";2580;"P10721"
3815;"KIT";14993899;"Multiple";"cancer";2581;"P10721"
3845;"KRAS";28112728;"Gynecologic";"cancer";2582;"P01116"
3845;"KRAS";28622513;"Developmental gastrointestinal";"cancer";2583;"P01116"
3845;"KRAS";28810144;"Developmental gastrointestinal";"cancer";2584;"P01116"
3815;"KIT";29489754;"Multiple";"cancer";2585;"P10721"
3845;"KRAS";28551381;"Core gastrointestinal";"cancer";2586;"P01116"
3815;"KIT";28467829;"Skin";"cancer";2587;"P10721"
3815;"KIT";28296713;"Skin";"cancer";2588;"P10721"
3815;"KIT";24132290;"Multiple";"cancer";2589;"P10721"
3845;"KRAS";23539594;"Multiple";"cancer";2590;"P01116"
3815;"KIT";24390350;"Multiple";"cancer";2591;"P10721"
3845;"KRAS";25719666;"Developmental gastrointestinal";"cancer";2592;"P01116"
3624;"INHBA";27687306;"Thoracic";"cancer";2593;"P08476"
3845;"KRAS";22156295;"Developmental gastrointestinal";"cancer";2594;"P01116"
3845;"KRAS";24896186;"Soft tissue";"cancer";2595;"P01116"
3631;"INPP4A";23636398;"Gynecologic";"cancer";2596;"Q96PE3"
3631;"INPP4A";27311963;"Multiple";"cancer";2597;"Q96PE3"
3636;"INPPL1";29625053;"Multiple";"cancer";2598;"O15357"
3815;"KIT";25609015;"Urologic";"cancer";2599;"P10721"
4089;"SMAD4";30718927;"Core gastrointestinal";"cancer";2600;"Q13485"
3815;"KIT";29230811;"Skin";"cancer";2601;"P10721"
4089;"SMAD4";14993899;"Multiple";"cancer";2602;"Q13485"
3815;"KIT";29489755;"Multiple";"cancer";2603;"P10721"
4089;"SMAD4";27149842;"Core gastrointestinal";"cancer";2604;"Q13485"
3815;"KIT";27063598;"Hematologic and lymphatic";"cancer";2605;"P10721"
3815;"KIT";27311963;"Multiple";"cancer";2606;"P10721"
4089;"SMAD4";26804919;"Core gastrointestinal";"cancer";2607;"Q13485"
3636;"INPPL1";24390350;"Multiple";"cancer";2608;"O15357"
4089;"SMAD4";22980975;"Thoracic";"cancer";2609;"Q13485"
3643;"INSR";27325650;"Urologic";"cancer";2610;"P06213"
3646;"EIF3E";14993899;"Multiple";"cancer";2611;"P60228"
3659;"IRF1";31444325;"Hematologic and lymphatic";"cancer";2612;"P10914"
3659;"IRF1";27311963;"Multiple";"cancer";2613;"P10914"
4089;"SMAD4";18772397;"Developmental gastrointestinal";"cancer";2614;"Q13485"
4089;"SMAD4";29945994;"Core gastrointestinal";"cancer";2615;"Q13485"
4089;"SMAD4";28667006;"Developmental gastrointestinal";"cancer";2616;"Q13485"
4089;"SMAD4";24132290;"Multiple";"cancer";2617;"Q13485"
4089;"SMAD4";24390350;"Multiple";"cancer";2618;"Q13485"
4124;"MAN2A1";29354286;"Multiple";"cancer";2619;"Q16706"
4140;"MARK3";27348297;"Gynecologic";"cancer";2620;"P27448"
4089;"SMAD4";22327622;"Core gastrointestinal";"cancer";2621;"Q13485"
4149;"MAX";29625053;"Multiple";"cancer";2622;"P61244"
4089;"SMAD4";29622466;"Core gastrointestinal";"cancer";2623;"Q13485"
4149;"MAX";26824661;"Soft tissue";"cancer";2624;"P61244"
4089;"SMAD4";27311963;"Multiple";"cancer";2625;"Q13485"
4149;"MAX";14993899;"Multiple";"cancer";2626;"P61244"
4089;"SMAD4";26258846;"Developmental gastrointestinal";"cancer";2627;"Q13485"
4149;"MAX";27348297;"Gynecologic";"cancer";2628;"P61244"
3845;"KRAS";26939876;"Gynecologic";"cancer";2629;"P01116"
4149;"MAX";29489755;"Multiple";"cancer";2630;"P61244"
4149;"MAX";31444325;"Hematologic and lymphatic";"cancer";2631;"P61244"
3845;"KRAS";25855536;"Developmental gastrointestinal";"cancer";2632;"P01116"
4089;"SMAD4";22608084;"Gynecologic";"cancer";2633;"Q13485"
4149;"MAX";27311963;"Multiple";"cancer";2634;"P61244"
3845;"KRAS";22158988;"Developmental gastrointestinal";"cancer";2635;"P01116"
4150;"MAZ";27311963;"Multiple";"cancer";2636;"P56270"
3845;"KRAS";26625313;"Urologic";"cancer";2637;"P01116"
4152;"MBD1";24390350;"Multiple";"cancer";2638;"Q9UIS9"
3845;"KRAS";30755618;"Urologic";"cancer";2639;"P01116"
4152;"MBD1";28988769;"Urologic";"cancer";2640;"Q9UIS9"
4089;"SMAD4";22561520;"Developmental gastrointestinal";"cancer";2641;"Q13485"
4157;"MC1R";28362259;"Multiple";"cancer";2642;"Q01726"
3815;"KIT";31320640;"Skin";"cancer";2643;"P10721"
4089;"SMAD4";27161491;"Gynecologic";"cancer";2644;"Q13485"
4170;"MCL1";31558468;"Hematologic and lymphatic";"cancer";2645;"Q07820"
4089;"SMAD4";32025015;"Multiple";"cancer";2646;"Q13485"
3815;"KIT";32494066;"Multiple";"cancer";2647;"P10721"
4170;"MCL1";31558468;"Hematologic and lymphatic";"cancer";2648;"Q07820"
3815;"KIT";29898407;"Urologic";"cancer";2649;"P10721"
4170;"MCL1";26939876;"Gynecologic";"cancer";2650;"Q07820"
4174;"MCM5";27311963;"Multiple";"cancer";2651;"P33992"
3815;"KIT";23539594;"Multiple";"cancer";2652;"P10721"
4089;"SMAD4";32494066;"Multiple";"cancer";2653;"Q13485"
4176;"MCM7";27311963;"Multiple";"cancer";2654;"P33993"
4189;"DNAJB9";30606723;"Hematologic and lymphatic";"cancer";2655;"Q9UBS3"
4089;"SMAD4";26154128;"Developmental gastrointestinal";"cancer";2656;"Q13485"
4193;"MDM2";14993899;"Multiple";"cancer";2657;"Q00987"
3845;"KRAS";26806338;"Core gastrointestinal";"cancer";2658;"P01116"
4193;"MDM2";26258846;"Developmental gastrointestinal";"cancer";2659;"Q00987"
3815;"KIT";24896186;"Soft tissue";"cancer";2660;"P10721"
4193;"MDM2";27135926;"Gynecologic";"cancer";2661;"Q00987"
4194;"MDM4";14993899;"Multiple";"cancer";2662;"O15151"
4089;"SMAD4";27595477;"Core gastrointestinal";"cancer";2663;"Q13485"
3815;"KIT";26939876;"Gynecologic";"cancer";2664;"P10721"
4089;"SMAD4";22895193;"Core gastrointestinal";"cancer";2665;"Q13485"
4089;"SMAD4";32024818;"Multiple";"cancer";2666;"Q13485"
4297;"KMT2A";22610119;"Urologic";"cancer";2667;"Q03164"
4194;"MDM4";25501392;"Multiple";"cancer";2668;"O15151"
3815;"KIT";22817890;"Hematologic and lymphatic";"cancer";2669;"P10721"
4297;"KMT2A";28256603;"Head and neck";"cancer";2670;"Q03164"
4208;"MEF2C";29354286;"Multiple";"cancer";2671;"Q06413"
3816;"KLK1";27311963;"Multiple";"cancer";2672;"P06870"
4089;"SMAD4";22722201;"Gynecologic";"cancer";2673;"Q13485"
4297;"KMT2A";22634756;"Developmental gastrointestinal";"cancer";2674;"Q03164"
4208;"MEF2C";22343534;"Hematologic and lymphatic";"cancer";2675;"Q06413"
3837;"KPNB1";28052061;"Core gastrointestinal";"cancer";2676;"Q14974"
4089;"SMAD4";28052061;"Core gastrointestinal";"cancer";2677;"Q13485"
4297;"KMT2A";14993899;"Multiple";"cancer";2678;"Q03164"
4208;"MEF2C";21798893;"Head and neck";"cancer";2679;"Q06413"
4209;"MEF2D";29489755;"Multiple";"cancer";2680;"Q14814"
4214;"MAP3K1";29625053;"Multiple";"cancer";2681;"Q13233"
4089;"SMAD4";28810144;"Developmental gastrointestinal";"cancer";2682;"Q13485"
4214;"MAP3K1";22722202;"Gynecologic";"cancer";2683;"Q13233"
4297;"KMT2A";21822268;"Urologic";"cancer";2684;"Q03164"
4089;"SMAD4";28551381;"Core gastrointestinal";"cancer";2685;"Q13485"
3842;"TNPO1";29617667;"Multiple";"cancer";2686;"Q92973"
4214;"MAP3K1";29622464;"Gynecologic";"cancer";2687;"Q13233"
4297;"KMT2A";24121792;"Urologic";"cancer";2688;"Q03164"
3843;"IPO5";27009842;"Soft tissue";"cancer";2689;"O00410"
4214;"MAP3K1";23000897;"Gynecologic";"cancer";2690;"Q13233"
4297;"KMT2A";24390350;"Multiple";"cancer";2691;"Q03164"
4214;"MAP3K1";26451490;"Gynecologic";"cancer";2692;"Q13233"
4297;"KMT2A";29489755;"Multiple";"cancer";2693;"Q03164"
4214;"MAP3K1";30718927;"Core gastrointestinal";"cancer";2694;"Q13233"
4089;"SMAD4";23539594;"Multiple";"cancer";2695;"Q13485"
4297;"KMT2A";27311963;"Multiple";"cancer";2696;"Q03164"
4214;"MAP3K1";14993899;"Multiple";"cancer";2697;"Q13233"
4089;"SMAD4";25719666;"Developmental gastrointestinal";"cancer";2698;"Q13485"
4297;"KMT2A";28988769;"Urologic";"cancer";2699;"Q03164"
3845;"KRAS";25730765;"Hematologic and lymphatic";"cancer";2700;"P01116"
4089;"SMAD4";22156295;"Developmental gastrointestinal";"cancer";2701;"Q13485"
4214;"MAP3K1";29945994;"Core gastrointestinal";"cancer";2702;"Q13233"
4297;"KMT2A";26154128;"Developmental gastrointestinal";"cancer";2703;"Q03164"
3845;"KRAS";26909576;"Developmental gastrointestinal";"cancer";2704;"P01116"
4214;"MAP3K1";20668451;"Gynecologic";"cancer";2705;"Q13233"
4297;"KMT2A";26939876;"Gynecologic";"cancer";2706;"Q03164"
4214;"MAP3K1";24132290;"Multiple";"cancer";2707;"Q13233"
4297;"KMT2A";26625313;"Urologic";"cancer";2708;"Q03164"
4297;"KMT2A";26099045;"Gynecologic";"cancer";2709;"Q03164"
4214;"MAP3K1";25576899;"Endocrine";"cancer";2710;"Q13233"
4089;"SMAD4";24816253;"Core gastrointestinal";"cancer";2711;"Q13485"
4298;"MLLT1";29489755;"Multiple";"cancer";2712;"Q03111"
3845;"KRAS";29625053;"Multiple";"cancer";2713;"P01116"
4214;"MAP3K1";24390350;"Multiple";"cancer";2714;"Q13233"
4089;"SMAD4";24952744;"Core gastrointestinal";"cancer";2715;"Q13485"
4300;"MLLT3";25961940;"Hematologic and lymphatic";"cancer";2716;"P42568"
4214;"MAP3K1";28027327;"Gynecologic";"cancer";2717;"Q13233"
3845;"KRAS";21892161;"Core gastrointestinal";"cancer";2718;"P01116"
4301;"AFDN";14993899;"Multiple";"cancer";2719;"P55196"
4214;"MAP3K1";25501392;"Multiple";"cancer";2720;"Q13233"
4301;"AFDN";27135926;"Gynecologic";"cancer";2721;"P55196"
4089;"SMAD4";25855536;"Developmental gastrointestinal";"cancer";2722;"Q13485"
4214;"MAP3K1";29622466;"Core gastrointestinal";"cancer";2723;"Q13233"
4301;"AFDN";27161491;"Gynecologic";"cancer";2724;"P55196"
4214;"MAP3K1";27311963;"Multiple";"cancer";2725;"Q13233"
4303;"FOXO4";14993899;"Multiple";"cancer";2726;"P98177"
4214;"MAP3K1";27135926;"Gynecologic";"cancer";2727;"Q13233"
4089;"SMAD4";26806338;"Core gastrointestinal";"cancer";2728;"Q13485"
4306;"NR3C2";24413735;"Hematologic and lymphatic";"cancer";2729;"P08235"
4214;"MAP3K1";27161491;"Gynecologic";"cancer";2730;"Q13233"
4089;"SMAD4";26099045;"Gynecologic";"cancer";2731;"Q13485"
4613;"MYCN";27311963;"Multiple";"cancer";2732;"P04198"
4308;"TRPM1";26648538;"Hematologic and lymphatic";"cancer";2733;"Q7Z4N2"
4214;"MAP3K1";26960396;"Gynecologic";"cancer";2734;"Q13233"
4311;"MME";31558468;"Hematologic and lymphatic";"cancer";2735;"P08473"
4214;"MAP3K1";32025015;"Multiple";"cancer";2736;"Q13233"
4311;"MME";31558468;"Hematologic and lymphatic";"cancer";2737;"P08473"
4091;"SMAD6";27311963;"Multiple";"cancer";2738;"O43541"
4214;"MAP3K1";32494066;"Multiple";"cancer";2739;"Q13233"
4322;"MMP13";24120142;"Soft tissue";"cancer";2740;"P45452"
4214;"MAP3K1";22722201;"Gynecologic";"cancer";2741;"Q13233"
4330;"MN1";14993899;"Multiple";"cancer";2742;"Q10571"
4613;"MYCN";23334666;"Soft tissue";"cancer";2743;"P04198"
4214;"MAP3K1";26437033;"Gynecologic";"cancer";2744;"Q13233"
4331;"MNAT1";20668451;"Thoracic";"cancer";2745;"P51948"
4613;"MYCN";32494066;"Multiple";"cancer";2746;"P04198"
4214;"MAP3K1";23539594;"Multiple";"cancer";2747;"Q13233"
4094;"MAF";14993899;"Multiple";"cancer";2748;"O75444"
4340;"MOG";27311963;"Multiple";"cancer";2749;"Q16653"
4214;"MAP3K1";26099045;"Gynecologic";"cancer";2750;"Q13233"
4613;"MYCN";24705251;"Soft tissue";"cancer";2751;"P04198"
4342;"MOS";20601955;"Soft tissue";"cancer";2752;"P00540"
4100;"MAGEA1";28297679;"Developmental gastrointestinal";"cancer";2753;"P43355"
4216;"MAP3K4";29625053;"Multiple";"cancer";2754;"Q9Y6R4"
4615;"MYD88";29625053;"Multiple";"cancer";2755;"Q99836"
4343;"MOV10";27149842;"Core gastrointestinal";"cancer";2756;"Q9HCE1"
4105;"MAGEA6";23103869;"Developmental gastrointestinal";"cancer";2757;"P43360"
4615;"MYD88";28531216;"Core gastrointestinal";"cancer";2758;"Q99836"
4216;"MAP3K4";23104009;"Gynecologic";"cancer";2759;"Q9Y6R4"
4343;"MOV10";29617667;"Multiple";"cancer";2760;"Q9HCE1"
4217;"MAP3K5";22197930;"Skin";"cancer";2761;"Q99683"
4345;"CD200";30606723;"Hematologic and lymphatic";"cancer";2762;"P41217"
4615;"MYD88";14993899;"Multiple";"cancer";2763;"Q99836"
4221;"MEN1";24747642;"Endocrine";"cancer";2764;"O00255"
4345;"CD200";29489755;"Multiple";"cancer";2765;"P41217"
4615;"MYD88";23415222;"Hematologic and lymphatic";"cancer";2766;"Q99836"
4221;"MEN1";29625053;"Multiple";"cancer";2767;"O00255"
4615;"MYD88";26466571;"Hematologic and lymphatic";"cancer";2768;"Q99836"
4352;"MPL";14993899;"Multiple";"cancer";2769;"P40238"
4615;"MYD88";24390350;"Multiple";"cancer";2770;"Q99836"
4763;"NF1";23539594;"Multiple";"cancer";2771;"P21359"
4352;"MPL";28412734;"Developmental gastrointestinal";"cancer";2772;"P40238"
4615;"MYD88";25501392;"Multiple";"cancer";2773;"Q99836"
4763;"NF1";24896186;"Soft tissue";"cancer";2774;"P21359"
4221;"MEN1";14993899;"Multiple";"cancer";2775;"O00255"
4615;"MYD88";22343534;"Hematologic and lymphatic";"cancer";2776;"Q99836"
4763;"NF1";26939876;"Gynecologic";"cancer";2777;"P21359"
4221;"MEN1";30107175;"Endocrine";"cancer";2778;"O00255"
4615;"MYD88";28479318;"Hematologic and lymphatic";"cancer";2779;"Q99836"
4763;"NF1";24705251;"Soft tissue";"cancer";2780;"P21359"
4221;"MEN1";21252315;"Developmental gastrointestinal";"cancer";2781;"O00255"
4615;"MYD88";21796119;"Hematologic and lymphatic";"cancer";2782;"Q99836"
4763;"NF1";24755198;"Skin";"cancer";2783;"P21359"
4221;"MEN1";27311963;"Multiple";"cancer";2784;"O00255"
4615;"MYD88";24362818;"Hematologic and lymphatic";"cancer";2785;"Q99836"
4763;"NF1";26099045;"Gynecologic";"cancer";2786;"P21359"
4352;"MPL";26648538;"Hematologic and lymphatic";"cancer";2787;"P40238"
4763;"NF1";23583981;"Soft tissue";"cancer";2788;"P21359"
4615;"MYD88";21804550;"Hematologic and lymphatic";"cancer";2789;"Q99836"
4352;"MPL";24325359;"Hematologic and lymphatic";"cancer";2790;"P40238"
4763;"NF1";25305755;"Soft tissue";"cancer";2791;"P21359"
4615;"MYD88";21642962;"Hematologic and lymphatic";"cancer";2792;"Q99836"
4221;"MEN1";31320640;"Skin";"cancer";2793;"O00255"
4352;"MPL";23539594;"Multiple";"cancer";2794;"P40238"
4771;"NF2";26909576;"Developmental gastrointestinal";"cancer";2795;"P35240"
4615;"MYD88";22158541;"Hematologic and lymphatic";"cancer";2796;"Q99836"
4353;"MPO";24390350;"Multiple";"cancer";2797;"P05164"
4771;"NF2";29625053;"Multiple";"cancer";2798;"P35240"
4615;"MYD88";23539594;"Multiple";"cancer";2799;"Q99836"
4430;"MYO1B";22810696;"Core gastrointestinal";"cancer";2800;"O43795"
4771;"NF2";26928227;"Thoracic";"cancer";2801;"P35240"
4221;"MEN1";27135926;"Gynecologic";"cancer";2802;"O00255"
4615;"MYD88";22150006;"Hematologic and lymphatic";"cancer";2803;"Q99836"
4430;"MYO1B";18772396;"Soft tissue";"cancer";2804;"O43795"
4771;"NF2";26947078;"Urologic";"cancer";2805;"P35240"
4221;"MEN1";27161491;"Gynecologic";"cancer";2806;"O00255"
4620;"MYH2";18772397;"Developmental gastrointestinal";"cancer";2807;"Q9UKX2"
4771;"NF2";23348505;"Soft tissue";"cancer";2808;"P35240"
4221;"MEN1";32025015;"Multiple";"cancer";2809;"O00255"
4436;"MSH2";29625053;"Multiple";"cancer";2810;"P43246"
4622;"MYH4";22156295;"Developmental gastrointestinal";"cancer";2811;"Q9Y623"
4771;"NF2";20054297;"Urologic";"cancer";2812;"P35240"
4221;"MEN1";32024818;"Multiple";"cancer";2813;"O00255"
4436;"MSH2";14993899;"Multiple";"cancer";2814;"P43246"
4771;"NF2";25401301;"Urologic";"cancer";2815;"P35240"
4625;"MYH7";27009842;"Soft tissue";"cancer";2816;"P12883"
4436;"MSH2";27135926;"Gynecologic";"cancer";2817;"P43246"
4771;"NF2";28297679;"Developmental gastrointestinal";"cancer";2818;"P35240"
4627;"MYH9";29625053;"Multiple";"cancer";2819;"P35579"
4436;"MSH2";26000489;"Urologic";"cancer";2820;"P43246"
4221;"MEN1";25362482;"Developmental gastrointestinal";"cancer";2821;"O00255"
4771;"NF2";14993899;"Multiple";"cancer";2822;"P35240"
4627;"MYH9";14993899;"Multiple";"cancer";2823;"P35579"
4436;"MSH2";23539594;"Multiple";"cancer";2824;"P43246"
4771;"NF2";30322867;"Thoracic";"cancer";2825;"P35240"
4436;"MSH2";26939876;"Gynecologic";"cancer";2826;"P43246"
4771;"NF2";25576899;"Endocrine";"cancer";2827;"P35240"
4627;"MYH9";27313181;"Core gastrointestinal";"cancer";2828;"P35579"
4771;"NF2";27311963;"Multiple";"cancer";2829;"P35240"
4221;"MEN1";23539594;"Multiple";"cancer";2830;"O00255"
4638;"MYLK";27311963;"Multiple";"cancer";2831;"Q15746"
4771;"NF2";31320640;"Skin";"cancer";2832;"P35240"
4221;"MEN1";27505681;"Endocrine";"cancer";2833;"O00255"
4645;"MYO5B";28362259;"Multiple";"cancer";2834;"Q9ULV0"
4437;"MSH3";29625053;"Multiple";"cancer";2835;"P20585"
4771;"NF2";27135926;"Gynecologic";"cancer";2836;"P35240"
4224;"MEP1A";18772397;"Developmental gastrointestinal";"cancer";2837;"Q16819"
4437;"MSH3";22810696;"Core gastrointestinal";"cancer";2838;"P20585"
4645;"MYO5B";28128360;"Multiple";"cancer";2839;"Q9ULV0"
4771;"NF2";32494066;"Multiple";"cancer";2840;"P35240"
4437;"MSH3";30718927;"Core gastrointestinal";"cancer";2841;"P20585"
4771;"NF2";26536169;"Urologic";"cancer";2842;"P35240"
4649;"MYO9A";26121086;"Soft tissue";"cancer";2843;"B2RTY4"
4437;"MSH3";28667006;"Developmental gastrointestinal";"cancer";2844;"P20585"
4771;"NF2";29590631;"Soft tissue";"cancer";2845;"P35240"
4654;"MYOD1";14993899;"Multiple";"cancer";2846;"P15172"
4233;"MET";29625053;"Multiple";"cancer";2847;"P08581"
4439;"MSH5";25576899;"Endocrine";"cancer";2848;"O43196"
4771;"NF2";23539594;"Multiple";"cancer";2849;"P35240"
4654;"MYOD1";24793135;"Soft tissue";"cancer";2850;"P15172"
4478;"MSN";26192917;"Hematologic and lymphatic";"cancer";2851;"P26038"
4233;"MET";24633157;"Soft tissue";"cancer";2852;"P08581"
4773;"NFATC2";14993899;"Multiple";"cancer";2853;"Q13469"
4661;"MYT1";26824661;"Soft tissue";"cancer";2854;"Q01538"
4773;"NFATC2";27687306;"Thoracic";"cancer";2855;"Q13469"
4665;"NAB2";14993899;"Multiple";"cancer";2856;"Q15742"
4773;"NFATC2";32494066;"Multiple";"cancer";2857;"Q13469"
4673;"NAP1L1";30606723;"Hematologic and lymphatic";"cancer";2858;"P55209"
4233;"MET";27158780;"Thoracic";"cancer";2859;"P08581"
4481;"MSR1";23792563;"Urologic";"cancer";2860;"P21757"
4776;"NFATC4";27311963;"Multiple";"cancer";2861;"Q14934"
4233;"MET";25079552;"Thoracic";"cancer";2862;"P08581"
4673;"NAP1L1";27311963;"Multiple";"cancer";2863;"P55209"
4481;"MSR1";26091043;"Skin";"cancer";2864;"P21757"
4780;"NFE2L2";29625053;"Multiple";"cancer";2865;"Q16236"
4233;"MET";26947078;"Urologic";"cancer";2866;"P08581"
4674;"NAP1L2";27311963;"Multiple";"cancer";2867;"Q9ULW6"
4485;"MST1";22622578;"Skin";"cancer";2868;"P26927"
4780;"NFE2L2";27158780;"Thoracic";"cancer";2869;"Q16236"
4681;"NBL1";26451490;"Gynecologic";"cancer";2870;"P41271"
4485;"MST1";26451490;"Gynecologic";"cancer";2871;"P26927"
4780;"NFE2L2";22960745;"Thoracic";"cancer";2872;"Q16236"
4486;"MST1R";20601955;"Soft tissue";"cancer";2873;"Q04912"
4233;"MET";25401301;"Urologic";"cancer";2874;"P08581"
4682;"NUBP1";30606723;"Hematologic and lymphatic";"cancer";2875;"P53384"
4780;"NFE2L2";23792563;"Urologic";"cancer";2876;"Q16236"
4780;"NFE2L2";23636398;"Gynecologic";"cancer";2877;"Q16236"
4683;"NBN";14993899;"Multiple";"cancer";2878;"O60934"
4233;"MET";14993899;"Multiple";"cancer";2879;"P08581"
4780;"NFE2L2";24476821;"Urologic";"cancer";2880;"Q16236"
4488;"MSX2";27311963;"Multiple";"cancer";2881;"P35548"
4685;"NCAM2";22941188;"Thoracic";"cancer";2882;"O15394"
4780;"NFE2L2";28548104;"Core gastrointestinal";"cancer";2883;"Q16236"
4686;"NCBP1";29617667;"Multiple";"cancer";2884;"Q09161"
4496;"MT1H";27311963;"Multiple";"cancer";2885;"P80294"
4780;"NFE2L2";26947078;"Urologic";"cancer";2886;"Q16236"
4688;"NCF2";27325650;"Urologic";"cancer";2887;"P19878"
4233;"MET";25790038;"Urologic";"cancer";2888;"P08581"
4780;"NFE2L2";27325650;"Urologic";"cancer";2889;"Q16236"
4698;"NDUFA5";27311963;"Multiple";"cancer";2890;"Q16718"
4233;"MET";24390350;"Multiple";"cancer";2891;"P08581"
4780;"NFE2L2";27064257;"Developmental gastrointestinal";"cancer";2892;"Q16236"
4780;"NFE2L2";27064257;"Developmental gastrointestinal";"cancer";2893;"Q16236"
4703;"NEB";27009842;"Soft tissue";"cancer";2894;"P20929"
4515;"MTCP1";14993899;"Multiple";"cancer";2895;"P56278"
4703;"NEB";22343534;"Hematologic and lymphatic";"cancer";2896;"P20929"
4233;"MET";32494066;"Multiple";"cancer";2897;"P08581"
4524;"MTHFR";27325650;"Urologic";"cancer";2898;"P42898"
4708;"NDUFB2";27311963;"Multiple";"cancer";2899;"O95178"
4233;"MET";26536169;"Urologic";"cancer";2900;"P08581"
4715;"NDUFB9";26091043;"Skin";"cancer";2901;"Q9Y6M9"
4233;"MET";23539594;"Multiple";"cancer";2902;"P08581"
4715;"NDUFB9";28362259;"Multiple";"cancer";2903;"Q9Y6M9"
4780;"NFE2L2";14993899;"Multiple";"cancer";2904;"Q16236"
4583;"MUC2";22158541;"Hematologic and lymphatic";"cancer";2905;"Q02817"
4729;"NDUFV2";25609015;"Urologic";"cancer";2906;"P19404"
4780;"NFE2L2";25151357;"Core gastrointestinal";"cancer";2907;"Q16236"
4233;"MET";26939876;"Gynecologic";"cancer";2908;"P08581"
4734;"NEDD4";28296713;"Skin";"cancer";2909;"P46934"
4780;"NFE2L2";27348297;"Gynecologic";"cancer";2910;"Q16236"
4233;"MET";24705251;"Soft tissue";"cancer";2911;"P08581"
4780;"NFE2L2";30107175;"Endocrine";"cancer";2912;"Q16236"
4744;"NEFH";28249600;"Hematologic and lymphatic";"cancer";2913;"P12036"
4584;"MUC3A";28362259;"Multiple";"cancer";2914;"Q02505"
4744;"NEFH";27236916;"Endocrine";"cancer";2915;"P12036"
