"drivers_id";"driver_type";"primary_site";"cancer_type";"method"
5573;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5574;"cancer";"blood";"non-Hodgkin_lymphoma";"Greenman-based"
5575;"cancer";"uvea";"melanoma";"MutSig"
5576;"cancer";"multiple";"";"-"
5577;"cancer";"blood";"follicular_lymphoma";"Recurrence-based"
5578;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5579;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
5580;"cancer";"blood";"follicular_lymphoma";"Recurrence-based"
5581;"cancer";"thyroid";"hurthle_cell_carcinoma";"MutSig2CV, Recurrence-based, Literature-based"
5582;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5583;"cancer";"multiple";"pan-cancer_adult";"DriverPower"
5584;"cancer";"blood";"T-cell_leukemia/lymphoma";"MutSig"
5585;"cancer";"peripheral_nervous_system";"neuroblastoma";"Recurrence-based"
5586;"cancer";"esophagus";"esophageal_adenocarcinoma";"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"
5587;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5588;"cancer";"esophagus";"esophageal_adenocarcinoma";"ActiveDriverWGS, Paper-specific"
5589;"cancer";"brain";"meningioma";"Recurrence-based"
5590;"cancer";"lung";"small_cell_lung_cancer";"MuSiC"
5591;"cancer";"lung";"small_cell_lung_cancer";"Wood-based"
5592;"cancer";"blood";"follicular_lymphoma";"MuSiC"
5593;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5594;"cancer";"peripheral_nervous_system";"neuroblastoma";"Recurrence-based"
5595;"cancer";"breast";"breast_cancer";"MuSiC"
5596;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
5597;"cancer";"kidney";"non-clear_cell_renal_cancer";"Wood-based"
5598;"cancer";"multiple";"";"-"
5599;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
5600;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"Recurrence-based"
5601;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5602;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5603;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5604;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5605;"cancer";"brain";"paediatric_low_grade_glioma";"MuSiC, Paper-specific"
5606;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5607;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"Recurrence-based"
5608;"cancer";"head_and_neck";"oral_squamous_cell_carcinoma";"OncodriveFM, Youn-based"
5609;"cancer";"blood";"follicular_lymphoma";"Recurrence-based"
5610;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5611;"cancer";"breast";"breast_cancer";"Greenman-based"
5612;"cancer";"brain";"pan-glioma";"MutSig"
5613;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
5614;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"MutSig"
5615;"cancer";"blood";"burkitt lymphoma";"MutSigCV, HotNet2, Literature-based"
5616;"cancer";"multiple";"";"-"
5617;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5618;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5619;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5620;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5621;"cancer";"uterus";"uterine_carcinosarcoma";"MutSig"
5622;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
5623;"cancer";"multiple";"";"-"
5624;"cancer";"blood";"natural_killer/T_cell_lymphoma";"MuSiC"
5625;"cancer";"skin";"melanoma";"Paper-specific"
5626;"cancer";"small_intestine";"ampullary_adenocarcinoma";"MutSig"
5627;"cancer";"breast";"triple_negative_breast_cancer";"Recurrence-based, Paper-specific"
5628;"cancer";"stomach";"mucinous_gastric_cancer";"Recurrence-based"
5629;"cancer";"bone";"osteosarcoma";"Recurrence-based, IntOGen"
5630;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"MutSig"
5631;"cancer";"brain";"pan-glioma";"MutSig"
5632;"cancer";"brain";"paediatric_low_grade_glioma";"MuSiC, Paper-specific"
5633;"cancer";"multiple";"";"-"
5634;"cancer";"esophagus";"esophageal_adenocarcinoma";"dNdScv, ActiveDriverWGS, MutSig2CV, OncodriveFM, OncodriveClust, eDriver, eDriver3D"
5635;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5636;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5637;"cancer";"bladder";"bladder_cancer";"MutSig"
5638;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"Paper-specific"
5639;"cancer";"blood";"follicular_lymphoma";"MuSiC"
5640;"cancer";"multiple";"";"-"
5641;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5642;"cancer";"pancreas";"pancreatic_cancer_(all_histologies)";"HOTNET2, OncodriveFM, MutSig"
5643;"cancer";"stomach";"gastric_adenocarcinoma";"Recurrence-based"
5644;"cancer";"multiple";"";"-"
5645;"cancer";"bladder";"bladder_cancer";"Wood-based"
5646;"cancer";"prostate";"prostate_cancer";"MutSig"
5647;"cancer";"blood";"mediastinal_B-cell_lymphoma";"Recurrence-based"
5648;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5649;"cancer";"esophagus";"esophageal_adenocarcinoma";"Recurrence-based"
5650;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5651;"cancer";"skin";"melanoma";"MutSig"
5652;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5653;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5654;"cancer";"esophagus";"esophageal_adenocarcinoma";"MutSigCV"
5655;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5656;"cancer";"vascular_system";"vascular_cancer";"Recurrence-based"
5657;"cancer";"lung";"small_cell_lung_cancer";"Wood-based"
5658;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5659;"cancer";"multiple";"";"-"
5660;"cancer";"brain";"glioblastoma";"Wood-based"
5661;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5662;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5663;"cancer";"esophagus";"esophageal_adenocarcinoma";"ActiveDriverWGS, Paper-specific"
5664;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
5665;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5666;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5667;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5668;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
5669;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5670;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5671;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5672;"cancer";"breast";"breast_cancer";"Paper-specific"
5673;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5674;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
5675;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5676;"cancer";"bone";"osteosarcoma";"Recurrence-based, IntOGen"
5677;"cancer";"multiple";"";"-"
5678;"cancer";"brain";"pan-glioma";"MutSig"
5679;"cancer";"penis";"penile_squamous_cancer";"IntOGen, Literature-based"
5680;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"MutSig"
5681;"cancer";"blood";"dlblc, follicular_lymphoma";"Paper-specific"
5682;"cancer";"hepatobiliary";"cholangiocarcinoma";"MutSig"
5683;"cancer";"multiple";"";"-"
5684;"cancer";"lung";"small_cell_lung_cancer";"Paper-specific"
5685;"cancer";"multiple";"";"-"
5686;"cancer";"multiple";"";"-"
5687;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5688;"cancer";"stomach";"gastric_cancer";"Recurrence-based"
5689;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5690;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5691;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5692;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5693;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5694;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5695;"cancer";"brain";"paediatric_low_grade_glioma";"MuSiC, Paper-specific"
5696;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
5697;"cancer";"head_and_neck";"nasopharyngeal_carcinoma";"Literature-based, Paper-specific"
5698;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5699;"cancer";"skin";"melanoma";"MuSiC"
5700;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5701;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5702;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5703;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
5704;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
5705;"cancer";"esophagus";"esophageal_adenocarcinoma";"MutSig"
5706;"cancer";"pan-gynecological and breast";"pan-gynecological and breast";"MutSigCV, 20/20"
5707;"cancer";"lung";"small_cell_lung_cancer";"Wood-based"
5708;"cancer";"hepatobiliary";"biliary_tract_cancer";"MutSig"
5709;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
5710;"cancer";"skin";"skin_basal_cell_carcinoma";"MutSig, TumOnc"
5711;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MutSig"
5712;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"MutSig"
5713;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
5714;"cancer";"stomach";"gastric_adenocarcinoma";"Youn-based"
5715;"cancer";"multiple";"";"-"
5716;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5717;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5718;"cancer";"bladder";"bladder_cancer";"Wood-based, Recurrence-based"
5719;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5720;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5721;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"MuSiC"
5722;"cancer";"bladder";"bladder_cancer";"Wood-based"
5723;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5724;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5725;"cancer";"blood";"natural_killer/T_cell_lymphoma";"MuSiC"
5726;"cancer";"bladder";"bladder_cancer";"MutSig"
5727;"cancer";"adrenal_gland";"adrenocortical_carcinoma";"MutSig"
5728;"cancer";"skin";"melanoma";"InVEx, MutSig"
5729;"cancer";"skin";"melanoma";"OncodriveFML"
5730;"cancer";"blood";"burkitt lymphoma";"Recurrence-based"
5731;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5732;"cancer";"blood";"multiple_myeloma";"MutSig"
5733;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5734;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5735;"cancer";"prostate";"prostate_cancer";"MutSig"
5736;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5737;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5738;"cancer";"pleura";"malignant pleural mesothelioma";"MuSiC"
5739;"cancer";"head_and_neck";"nasopharyngeal_carcinoma";"Literature-based, Paper-specific"
5740;"cancer";"blood";"acute_myeloid_leukemia";"MuSiC"
5741;"cancer";"breast";"breast_cancer";"MutSig"
5742;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5743;"cancer";"multiple";"";"-"
5744;"cancer";"blood";"acute_myeloid_leukemia";"Recurrence-based"
5745;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5746;"cancer";"breast";"breast_cancer";"MutSig"
5747;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
5748;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
5749;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
5750;"cancer";"blood";"chronic_lymphocytic_leukemia";"MutSig"
5751;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5752;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5753;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5754;"cancer";"blood";"chronic_lymphocytic_leukemia";"MutSig"
5755;"cancer";"stomach";"gastric_adenocarcinoma";"Wood-based"
5756;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5757;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5758;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5759;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5760;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5761;"cancer";"breast";"breast_fibroadenoma";"Recurrence-based"
5762;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
5763;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5764;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5765;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
5766;"cancer";"hepatobiliary";"hepatocellular_carcinoma";"Paper-specific"
5767;"cancer";"uterus";"leiomyoma";"Recurrence-based"
5768;"cancer";"blood";"chronic_myeloid_leukemia";"Recurrence-based, Literature-based"
5769;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5770;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5771;"cancer";"adrenal_gland";"adrenocortical_adenoma";"MutSig, Recurrence-based"
5772;"cancer";"prostate";"prostate_cancer";"MutSig"
5773;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5774;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5775;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
5776;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Recurrence-based"
5777;"cancer";"uvea";"uveal_melanoma";"Recurrence-based"
5778;"cancer";"skin";"melanoma";"OncodriveFML"
5779;"cancer";"blood";"acute_lymphoblastic_leukemia";"Recurrence-based"
5780;"cancer";"multiple";"";"-"
5781;"cancer";"breast";"breast_fibroepithelial_tumours";"Recurrence-based"
5782;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5783;"cancer";"skin";"melanoma";"InVEx, MutSig"
5784;"cancer";"uterus";"endometrial_cancer";"MutSig"
5785;"cancer";"prostate";"prostate_cancer";"MutSig"
5786;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
5787;"cancer";"brain";"pan-glioma";"MutSig"
5788;"cancer";"lung";"lung_cancer_(all_histologies)";"Wood-based"
5789;"cancer";"multiple";"";"-"
5790;"cancer";"colorectal";"colorectal_adenocarcinoma";"Wood-based"
5791;"cancer";"blood";"acute_lymphocytic_leukemia";"Recurrence-based"
5792;"cancer";"bladder";"bladder_cancer";"Wood-based"
5793;"cancer";"kidney";"papillary_renal_cell_carcinoma";"MutSig, IntOGen"
5794;"cancer";"lung";"small_cell_lung_cancer";"MuSiC"
5795;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5796;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
5797;"cancer";"head_and_neck";"squamous_head_and_neck_cancer";"MuSiC"
5798;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5799;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5800;"cancer";"skin";"melanoma";"Paper-specific"
5801;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5802;"cancer";"breast";"breast_cancer";"SeqSig"
5803;"cancer";"stomach";"gastric_adenocarcinoma";"MutSig"
5804;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5805;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5806;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5807;"cancer";"prostate";"prostate_cancer";"MutSig"
5808;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"Paper-specific"
5809;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5810;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5811;"cancer";"breast";"breast_cancer";"MuSiC"
5812;"cancer";"breast";"breast_cancer";"MutSigNC"
5813;"cancer";"peripheral_nervous_system";"neuroblastoma";"Recurrence-based"
5814;"cancer";"uterus";"endometrial_cancer";"MuSiC"
5815;"cancer";"breast";"breast_cancer";"MutSig"
5816;"cancer";"multiple";"pan-cancer_adult";"ncDriver"
5817;"cancer";"multiple";"";"-"
5818;"cancer";"blood";"multiple_myeloma";"dNdScv"
5819;"cancer";"multiple";"";"-"
5820;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Wood-based"
5821;"cancer";"hepatobiliary";"biliary_tract_cancer";"MutSig"
5822;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5823;"cancer";"bladder";"bladder_cancer";"Wood-based, Recurrence-based"
5824;"cancer";"multiple";"";"-"
5825;"cancer";"ovary";"endometrioid_ovarian_cancer";"MutSigCV"
5826;"cancer";"multiple";"";""
5827;"cancer";"brain";"pan-glioma";"MutSig"
5828;"cancer";"brain";"glioblastoma";"Wood-based"
5829;"cancer";"breast";"triple_negative_breast_cancer";"Recurrence-based, Paper-specific"
5830;"cancer";"hepatobiliary";"cholangiocarcinoma";"Recurrence-based"
5831;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5832;"cancer";"multiple";"";"-"
5833;"cancer";"kidney";"non-clear_cell_renal_cancer";"Wood-based"
5834;"cancer";"skin";"melanoma";"InVEx, MutSig"
5835;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"Recurrence-based"
5836;"cancer";"multiple";"";"-"
5837;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5838;"cancer";"bladder";"bladder_cancer";"Wood-based"
5839;"cancer";"blood";"diffuse_large_B-cell_lymphoma";"Paper-specific"
5840;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5841;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5842;"cancer";"hepatobiliary";"cholangiocarcinoma";"MutSigCV, IntOGen"
5843;"cancer";"multiple";"pan-cancer_adult";"PanSoftWare"
5844;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5845;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5846;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5847;"cancer";"lung";"small_cell_lung_cancer";"Wood-based"
5848;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5849;"cancer";"multiple";"pan-cancer_adult";"MuSiC"
5850;"cancer";"pancreas";"pancreatic_ductal_adenocarcinoma";"MutSig"
5851;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
5852;"cancer";"multiple";"";"-"
5853;"cancer";"thyroid";"anaplastic_thyroid_carcinoma";"Recurrence-based, Literature-based"
5854;"cancer";"head_and_neck";"nasopharyngeal_carcinoma";"MutSig"
5855;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5856;"cancer";"multiple";"pan-cancer_paediatric";"MuSiC"
5857;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5858;"cancer";"brain";"glioblastoma";"InVEx, MutSig"
5859;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5860;"cancer";"stomach";"gastric_adenocarcinoma";"Recurrence-based"
5861;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5862;"cancer";"esophagus";"esophageal_adenocarcinoma";"ActiveDriverWGS, Paper-specific"
5863;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5864;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5865;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5866;"cancer";"multiple";"pan-cancer_adult";"DriverPower"
5867;"cancer";"skin";"melanoma";"InVEx, MutSig"
5868;"cancer";"breast";"breast_cancer";"Literature-based"
5869;"cancer";"blood";"chronic_myelomonocytic_leukemia";"DrGap"
5870;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
5871;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5872;"cancer";"breast";"breast_cancer";"Paper-specific"
5873;"cancer";"blood";"juvenile_myelomonocytic_leukemia";"Paper-specific, Literature-based"
5874;"cancer";"bladder";"bladder_cancer";"Recurrence-based"
5875;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5876;"cancer";"breast";"breast_cancer";"Recurrence-based"
5877;"cancer";"blood";"acute_lymphoblastic_leukemia";"Recurrence-based"
5878;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5879;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5880;"cancer";"prostate";"prostate_cancer";"MutSig"
5881;"cancer";"hepatobiliary";"hepatocellular_carcinoma, cholangiocarcinoma";"Literature-based"
5882;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5883;"cancer";"multiple";"";""
5884;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5885;"cancer";"multiple";"pan-cancer_adult";"ncdDetect"
5886;"cancer";"multiple";"pan-cancer_adult";"ActiveDriverWGS"
5887;"cancer";"multiple";"pan-cancer_adult";"OncodriveFML"
5888;"cancer";"multiple";"pan-cancer_adult";"ActiveDriverWGS"
5889;"cancer";"blood";"chronic_lymphocytic_leukemia";"MutSig"
5890;"cancer";"breast";"breast_cancer";"SeqSig"
5891;"cancer";"blood";"chronic_lymphocytic_leukemia";"Recurrence-based"
5892;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5893;"cancer";"multiple";"pan-cancer_adult";"MutSig"
5894;"cancer";"lung";"lung_adenocarcinoma";"InVEx"
5895;"cancer";"multiple";"pan-cancer_adult";"HOTNET2"
5896;"cancer";"colorectal";"colorectal_adenocarcinoma";"MutSig"
5897;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5898;"cancer";"multiple";"pan-cancer_paediatric";"GRIN, MutSig"
5899;"cancer";"multiple";"pan-cancer_adult";"MutSigCV, 20/20"
